SendingAgentID,ReceivingAgentID,Received,InformationPacketID,Endorsement,ChangeInAmplification,Tick,timestamp
B-ID-36,B-ID-35,0,IP-6,false,0.1,5,01:23:23.026 PM 27-Jan-2023
B-ID-36,B-ID-37,0,IP-6,false,-0.1,5,01:23:23.028 PM 27-Jan-2023
B-ID-36,B-ID-38,0,IP-6,false,0.1,5,01:23:23.030 PM 27-Jan-2023
B-ID-36,B-ID-39,0,IP-6,false,-0.1,5,01:23:23.032 PM 27-Jan-2023
B-ID-36,B-ID-40,0,IP-6,false,-0.1,5,01:23:23.034 PM 27-Jan-2023
B-ID-36,B-ID-41,0,IP-6,false,0.1,5,01:23:23.037 PM 27-Jan-2023
B-ID-37,B-ID-32,0,IP-1,false,0.1,5,01:23:23.042 PM 27-Jan-2023
B-ID-37,B-ID-33,0,IP-1,false,-0.1,5,01:23:23.046 PM 27-Jan-2023
B-ID-37,B-ID-34,0,IP-1,false,-0.1,5,01:23:23.050 PM 27-Jan-2023
B-ID-37,B-ID-35,0,IP-1,false,-0.1,5,01:23:23.053 PM 27-Jan-2023
B-ID-37,B-ID-36,0,IP-1,false,-0.1,5,01:23:23.056 PM 27-Jan-2023
B-ID-37,B-ID-38,0,IP-1,false,-0.1,5,01:23:23.058 PM 27-Jan-2023
B-ID-37,B-ID-39,0,IP-1,false,-0.1,5,01:23:23.061 PM 27-Jan-2023
B-ID-37,B-ID-40,0,IP-1,false,0.1,5,01:23:23.066 PM 27-Jan-2023
B-ID-37,B-ID-41,0,IP-1,false,0.1,5,01:23:23.068 PM 27-Jan-2023
B-ID-37,B-ID-42,0,IP-1,false,0.1,5,01:23:23.072 PM 27-Jan-2023
B-ID-37,B-ID-325,0,IP-1,false,-0.1,5,01:23:23.075 PM 27-Jan-2023
B-ID-38,B-ID-33,0,IP-1,false,0.1,5,01:23:23.084 PM 27-Jan-2023
B-ID-38,B-ID-34,0,IP-1,false,0.1,5,01:23:23.087 PM 27-Jan-2023
B-ID-38,B-ID-36,0,IP-1,false,-0.1,5,01:23:23.090 PM 27-Jan-2023
B-ID-38,B-ID-37,0,IP-1,false,-0.1,5,01:23:23.093 PM 27-Jan-2023
B-ID-38,B-ID-39,0,IP-1,false,-0.1,5,01:23:23.096 PM 27-Jan-2023
B-ID-38,B-ID-40,0,IP-1,false,0.1,5,01:23:23.100 PM 27-Jan-2023
B-ID-38,B-ID-41,0,IP-1,false,0.1,5,01:23:23.103 PM 27-Jan-2023
B-ID-38,B-ID-42,0,IP-1,false,-0.1,5,01:23:23.106 PM 27-Jan-2023
B-ID-38,B-ID-43,0,IP-1,false,0.1,5,01:23:23.108 PM 27-Jan-2023
B-ID-41,B-ID-36,0,IP-1,false,0.1,5,01:23:23.135 PM 27-Jan-2023
B-ID-41,B-ID-37,0,IP-1,false,0.1,5,01:23:23.139 PM 27-Jan-2023
B-ID-41,B-ID-38,0,IP-1,false,0.1,5,01:23:23.141 PM 27-Jan-2023
B-ID-41,B-ID-39,0,IP-1,false,-0.1,5,01:23:23.145 PM 27-Jan-2023
B-ID-41,B-ID-44,0,IP-1,false,-0.1,5,01:23:23.148 PM 27-Jan-2023
B-ID-41,B-ID-46,0,IP-1,false,0.1,5,01:23:23.152 PM 27-Jan-2023
B-ID-41,B-ID-369,0,IP-1,false,-0.1,5,01:23:23.156 PM 27-Jan-2023
B-ID-42,B-ID-37,0,IP-1,false,-0.1,5,01:23:23.166 PM 27-Jan-2023
B-ID-42,B-ID-38,0,IP-1,false,0.1,5,01:23:23.169 PM 27-Jan-2023
B-ID-42,B-ID-41,0,IP-1,false,-0.1,5,01:23:23.174 PM 27-Jan-2023
B-ID-42,B-ID-43,0,IP-1,false,0.1,5,01:23:23.177 PM 27-Jan-2023
B-ID-42,B-ID-45,0,IP-1,false,-0.1,5,01:23:23.182 PM 27-Jan-2023
B-ID-42,B-ID-47,0,IP-1,false,-0.1,5,01:23:23.186 PM 27-Jan-2023
B-ID-42,B-ID-302,0,IP-1,false,-0.1,5,01:23:23.190 PM 27-Jan-2023
B-ID-43,B-ID-39,0,IP-1,false,0.1,5,01:23:23.210 PM 27-Jan-2023
B-ID-43,B-ID-40,0,IP-1,false,0.1,5,01:23:23.214 PM 27-Jan-2023
B-ID-43,B-ID-41,0,IP-1,false,-0.1,5,01:23:23.218 PM 27-Jan-2023
B-ID-43,B-ID-42,0,IP-1,false,0.1,5,01:23:23.222 PM 27-Jan-2023
B-ID-43,B-ID-44,0,IP-1,false,0.1,5,01:23:23.226 PM 27-Jan-2023
B-ID-43,B-ID-45,0,IP-1,false,0.1,5,01:23:23.229 PM 27-Jan-2023
B-ID-43,B-ID-46,0,IP-1,false,0.1,5,01:23:23.235 PM 27-Jan-2023
B-ID-43,B-ID-47,0,IP-1,false,-0.1,5,01:23:23.239 PM 27-Jan-2023
B-ID-43,B-ID-48,0,IP-1,false,-0.1,5,01:23:23.242 PM 27-Jan-2023
B-ID-45,B-ID-35,0,IP-4,false,0.1,5,01:23:23.273 PM 27-Jan-2023
B-ID-45,B-ID-40,0,IP-4,false,0.1,5,01:23:23.276 PM 27-Jan-2023
B-ID-45,B-ID-42,0,IP-4,false,-0.1,5,01:23:23.281 PM 27-Jan-2023
B-ID-45,B-ID-43,0,IP-4,false,0.1,5,01:23:23.285 PM 27-Jan-2023
B-ID-45,B-ID-44,0,IP-4,false,-0.1,5,01:23:23.289 PM 27-Jan-2023
B-ID-45,B-ID-46,0,IP-4,false,0.1,5,01:23:23.292 PM 27-Jan-2023
B-ID-45,B-ID-49,0,IP-4,false,-0.1,5,01:23:23.295 PM 27-Jan-2023
B-ID-45,B-ID-50,0,IP-4,false,0.1,5,01:23:23.298 PM 27-Jan-2023
B-ID-45,B-ID-352,0,IP-4,false,-0.1,5,01:23:23.302 PM 27-Jan-2023
B-ID-46,B-ID-41,0,IP-4,false,0.1,5,01:23:23.308 PM 27-Jan-2023
B-ID-46,B-ID-44,0,IP-4,false,-0.1,5,01:23:23.312 PM 27-Jan-2023
B-ID-46,B-ID-45,0,IP-4,false,0.1,5,01:23:23.316 PM 27-Jan-2023
B-ID-46,B-ID-47,0,IP-4,false,0.1,5,01:23:23.319 PM 27-Jan-2023
B-ID-46,B-ID-49,0,IP-4,false,-0.1,5,01:23:23.322 PM 27-Jan-2023
B-ID-46,B-ID-50,0,IP-4,false,0.1,5,01:23:23.325 PM 27-Jan-2023
B-ID-46,B-ID-51,0,IP-4,false,-0.1,5,01:23:23.327 PM 27-Jan-2023
B-ID-46,B-ID-184,0,IP-4,false,-0.1,5,01:23:23.330 PM 27-Jan-2023
B-ID-46,B-ID-391,0,IP-4,false,0.1,5,01:23:23.334 PM 27-Jan-2023
B-ID-47,B-ID-42,0,IP-4,false,-0.1,5,01:23:23.341 PM 27-Jan-2023
B-ID-47,B-ID-43,0,IP-4,false,0.1,5,01:23:23.344 PM 27-Jan-2023
B-ID-47,B-ID-44,0,IP-4,false,-0.1,5,01:23:23.349 PM 27-Jan-2023
B-ID-47,B-ID-46,0,IP-4,false,0.1,5,01:23:23.353 PM 27-Jan-2023
B-ID-47,B-ID-48,0,IP-4,false,-0.1,5,01:23:23.357 PM 27-Jan-2023
B-ID-47,B-ID-49,0,IP-4,false,0.1,5,01:23:23.360 PM 27-Jan-2023
B-ID-47,B-ID-50,0,IP-4,false,0.1,5,01:23:23.364 PM 27-Jan-2023
B-ID-47,B-ID-51,0,IP-4,false,-0.1,5,01:23:23.367 PM 27-Jan-2023
B-ID-47,B-ID-52,0,IP-4,false,-0.1,5,01:23:23.371 PM 27-Jan-2023
B-ID-48,B-ID-43,0,IP-4,false,0.1,5,01:23:23.378 PM 27-Jan-2023
B-ID-48,B-ID-44,0,IP-4,false,-0.1,5,01:23:23.385 PM 27-Jan-2023
B-ID-48,B-ID-47,0,IP-4,false,0.1,5,01:23:23.388 PM 27-Jan-2023
B-ID-48,B-ID-49,0,IP-4,false,0.1,5,01:23:23.390 PM 27-Jan-2023
B-ID-48,B-ID-50,0,IP-4,false,0.1,5,01:23:23.392 PM 27-Jan-2023
B-ID-48,B-ID-51,0,IP-4,false,-0.1,5,01:23:23.395 PM 27-Jan-2023
B-ID-48,B-ID-52,0,IP-4,false,0.1,5,01:23:23.397 PM 27-Jan-2023
B-ID-48,B-ID-53,0,IP-4,false,-0.1,5,01:23:23.399 PM 27-Jan-2023
B-ID-49,B-ID-44,0,IP-4,false,0.1,5,01:23:23.405 PM 27-Jan-2023
B-ID-49,B-ID-47,0,IP-4,false,0.1,5,01:23:23.407 PM 27-Jan-2023
B-ID-49,B-ID-48,0,IP-4,false,0.1,5,01:23:23.410 PM 27-Jan-2023
B-ID-49,B-ID-50,0,IP-4,false,-0.1,5,01:23:23.412 PM 27-Jan-2023
B-ID-49,B-ID-51,0,IP-4,false,-0.1,5,01:23:23.414 PM 27-Jan-2023
B-ID-49,B-ID-52,0,IP-4,false,-0.1,5,01:23:23.417 PM 27-Jan-2023
B-ID-49,B-ID-53,0,IP-4,false,-0.1,5,01:23:23.419 PM 27-Jan-2023
B-ID-49,B-ID-54,0,IP-4,false,0.1,5,01:23:23.421 PM 27-Jan-2023
B-ID-50,B-ID-45,0,IP-4,false,0.1,5,01:23:23.426 PM 27-Jan-2023
B-ID-50,B-ID-46,0,IP-4,false,0.1,5,01:23:23.429 PM 27-Jan-2023
B-ID-50,B-ID-48,0,IP-4,false,-0.1,5,01:23:23.433 PM 27-Jan-2023
B-ID-50,B-ID-49,0,IP-4,false,0.1,5,01:23:23.436 PM 27-Jan-2023
B-ID-50,B-ID-51,0,IP-4,false,-0.1,5,01:23:23.438 PM 27-Jan-2023
B-ID-50,B-ID-52,0,IP-4,false,-0.1,5,01:23:23.439 PM 27-Jan-2023
B-ID-50,B-ID-53,0,IP-4,false,0.1,5,01:23:23.441 PM 27-Jan-2023
B-ID-50,B-ID-54,0,IP-4,false,-0.1,5,01:23:23.443 PM 27-Jan-2023
B-ID-50,B-ID-55,0,IP-4,false,-0.1,5,01:23:23.445 PM 27-Jan-2023
B-ID-50,B-ID-509,0,IP-4,false,-0.1,5,01:23:23.447 PM 27-Jan-2023
B-ID-52,B-ID-47,0,IP-4,false,-0.1,5,01:23:23.463 PM 27-Jan-2023
B-ID-52,B-ID-48,0,IP-4,false,0.1,5,01:23:23.466 PM 27-Jan-2023
B-ID-52,B-ID-49,0,IP-4,false,-0.1,5,01:23:23.468 PM 27-Jan-2023
B-ID-52,B-ID-50,0,IP-4,false,-0.1,5,01:23:23.471 PM 27-Jan-2023
B-ID-52,B-ID-53,0,IP-4,false,0.1,5,01:23:23.473 PM 27-Jan-2023
B-ID-52,B-ID-54,0,IP-4,false,0.1,5,01:23:23.475 PM 27-Jan-2023
B-ID-52,B-ID-55,0,IP-4,false,-0.1,5,01:23:23.477 PM 27-Jan-2023
B-ID-52,B-ID-57,0,IP-4,false,-0.1,5,01:23:23.478 PM 27-Jan-2023
B-ID-52,B-ID-131,0,IP-4,false,0.1,5,01:23:23.481 PM 27-Jan-2023
B-ID-53,B-ID-48,0,IP-4,false,0.1,5,01:23:23.486 PM 27-Jan-2023
B-ID-53,B-ID-49,0,IP-4,false,0.1,5,01:23:23.489 PM 27-Jan-2023
B-ID-53,B-ID-50,0,IP-4,false,-0.1,5,01:23:23.491 PM 27-Jan-2023
B-ID-53,B-ID-51,0,IP-4,false,-0.1,5,01:23:23.494 PM 27-Jan-2023
B-ID-53,B-ID-52,0,IP-4,false,-0.1,5,01:23:23.496 PM 27-Jan-2023
B-ID-53,B-ID-54,0,IP-4,false,-0.1,5,01:23:23.499 PM 27-Jan-2023
B-ID-53,B-ID-55,0,IP-4,false,-0.1,5,01:23:23.501 PM 27-Jan-2023
B-ID-53,B-ID-56,0,IP-4,false,-0.1,5,01:23:23.503 PM 27-Jan-2023
B-ID-53,B-ID-57,0,IP-4,false,0.1,5,01:23:23.505 PM 27-Jan-2023
B-ID-53,B-ID-58,0,IP-4,false,-0.1,5,01:23:23.508 PM 27-Jan-2023
B-ID-54,B-ID-49,0,IP-4,false,0.1,5,01:23:23.514 PM 27-Jan-2023
B-ID-54,B-ID-50,0,IP-4,false,0.1,5,01:23:23.517 PM 27-Jan-2023
B-ID-54,B-ID-51,0,IP-4,false,-0.1,5,01:23:23.519 PM 27-Jan-2023
B-ID-54,B-ID-52,0,IP-4,false,-0.1,5,01:23:23.522 PM 27-Jan-2023
B-ID-54,B-ID-53,0,IP-4,false,0.1,5,01:23:23.524 PM 27-Jan-2023
B-ID-54,B-ID-56,0,IP-4,false,-0.1,5,01:23:23.526 PM 27-Jan-2023
B-ID-54,B-ID-57,0,IP-4,false,-0.1,5,01:23:23.528 PM 27-Jan-2023
B-ID-54,B-ID-58,0,IP-4,false,0.1,5,01:23:23.530 PM 27-Jan-2023
B-ID-54,B-ID-59,0,IP-4,false,-0.1,5,01:23:23.533 PM 27-Jan-2023
B-ID-55,B-ID-50,0,IP-4,false,0.1,5,01:23:23.538 PM 27-Jan-2023
B-ID-55,B-ID-51,0,IP-4,false,0.1,5,01:23:23.541 PM 27-Jan-2023
B-ID-55,B-ID-52,0,IP-4,false,0.1,5,01:23:23.543 PM 27-Jan-2023
B-ID-55,B-ID-53,0,IP-4,false,0.1,5,01:23:23.545 PM 27-Jan-2023
B-ID-55,B-ID-56,0,IP-4,false,-0.1,5,01:23:23.548 PM 27-Jan-2023
B-ID-55,B-ID-57,0,IP-4,false,0.1,5,01:23:23.550 PM 27-Jan-2023
B-ID-55,B-ID-58,0,IP-4,false,0.1,5,01:23:23.552 PM 27-Jan-2023
B-ID-55,B-ID-59,0,IP-4,false,-0.1,5,01:23:23.554 PM 27-Jan-2023
B-ID-55,B-ID-60,0,IP-4,false,-0.1,5,01:23:23.556 PM 27-Jan-2023
B-ID-73,B-ID-68,0,IP-1,false,-0.1,5,01:23:23.713 PM 27-Jan-2023
B-ID-73,B-ID-69,0,IP-1,false,-0.1,5,01:23:23.715 PM 27-Jan-2023
B-ID-73,B-ID-70,0,IP-1,false,-0.1,5,01:23:23.718 PM 27-Jan-2023
B-ID-73,B-ID-72,0,IP-1,false,-0.1,5,01:23:23.720 PM 27-Jan-2023
B-ID-73,B-ID-74,0,IP-1,false,-0.1,5,01:23:23.723 PM 27-Jan-2023
B-ID-73,B-ID-75,0,IP-1,false,0.1,5,01:23:23.724 PM 27-Jan-2023
B-ID-73,B-ID-76,0,IP-1,false,0.1,5,01:23:23.726 PM 27-Jan-2023
B-ID-73,B-ID-77,0,IP-1,false,0.1,5,01:23:23.728 PM 27-Jan-2023
B-ID-73,B-ID-78,0,IP-1,false,-0.1,5,01:23:23.730 PM 27-Jan-2023
B-ID-73,B-ID-307,0,IP-1,false,-0.1,5,01:23:23.734 PM 27-Jan-2023
B-ID-76,B-ID-71,0,IP-1,false,-0.1,5,01:23:23.757 PM 27-Jan-2023
B-ID-76,B-ID-72,0,IP-1,false,-0.1,5,01:23:23.760 PM 27-Jan-2023
B-ID-76,B-ID-73,0,IP-1,false,-0.1,5,01:23:23.763 PM 27-Jan-2023
B-ID-76,B-ID-74,0,IP-1,false,-0.1,5,01:23:23.766 PM 27-Jan-2023
B-ID-76,B-ID-75,0,IP-1,false,0.1,5,01:23:23.768 PM 27-Jan-2023
B-ID-76,B-ID-77,0,IP-1,false,-0.1,5,01:23:23.770 PM 27-Jan-2023
B-ID-76,B-ID-78,0,IP-1,false,-0.1,5,01:23:23.772 PM 27-Jan-2023
B-ID-76,B-ID-79,0,IP-1,false,-0.1,5,01:23:23.775 PM 27-Jan-2023
B-ID-76,B-ID-80,0,IP-1,false,0.1,5,01:23:23.777 PM 27-Jan-2023
B-ID-76,B-ID-81,0,IP-1,false,0.1,5,01:23:23.780 PM 27-Jan-2023
B-ID-77,B-ID-72,0,IP-1,false,-0.1,5,01:23:23.786 PM 27-Jan-2023
B-ID-77,B-ID-73,0,IP-1,false,0.1,5,01:23:23.789 PM 27-Jan-2023
B-ID-77,B-ID-74,0,IP-1,false,-0.1,5,01:23:23.792 PM 27-Jan-2023
B-ID-77,B-ID-75,0,IP-1,false,-0.1,5,01:23:23.795 PM 27-Jan-2023
B-ID-77,B-ID-76,0,IP-1,false,-0.1,5,01:23:23.797 PM 27-Jan-2023
B-ID-77,B-ID-78,0,IP-1,false,0.1,5,01:23:23.799 PM 27-Jan-2023
B-ID-77,B-ID-80,0,IP-1,false,-0.1,5,01:23:23.802 PM 27-Jan-2023
B-ID-77,B-ID-81,0,IP-1,false,0.1,5,01:23:23.804 PM 27-Jan-2023
B-ID-77,B-ID-82,0,IP-1,false,0.1,5,01:23:23.806 PM 27-Jan-2023
B-ID-78,B-ID-73,0,IP-1,false,0.1,5,01:23:23.812 PM 27-Jan-2023
B-ID-78,B-ID-74,0,IP-1,false,0.1,5,01:23:23.815 PM 27-Jan-2023
B-ID-78,B-ID-75,0,IP-1,false,0.1,5,01:23:23.818 PM 27-Jan-2023
B-ID-78,B-ID-76,0,IP-1,false,-0.1,5,01:23:23.820 PM 27-Jan-2023
B-ID-78,B-ID-77,0,IP-1,false,0.1,5,01:23:23.822 PM 27-Jan-2023
B-ID-78,B-ID-82,0,IP-1,false,-0.1,5,01:23:23.824 PM 27-Jan-2023
B-ID-78,B-ID-83,0,IP-1,false,-0.1,5,01:23:23.826 PM 27-Jan-2023
B-ID-78,B-ID-172,0,IP-1,false,-0.1,5,01:23:23.828 PM 27-Jan-2023
B-ID-79,B-ID-74,0,IP-1,false,0.1,5,01:23:23.834 PM 27-Jan-2023
B-ID-79,B-ID-75,0,IP-1,false,-0.1,5,01:23:23.837 PM 27-Jan-2023
B-ID-79,B-ID-76,0,IP-1,false,0.1,5,01:23:23.839 PM 27-Jan-2023
B-ID-79,B-ID-77,0,IP-1,false,0.1,5,01:23:23.842 PM 27-Jan-2023
B-ID-79,B-ID-80,0,IP-1,false,-0.1,5,01:23:23.844 PM 27-Jan-2023
B-ID-79,B-ID-81,0,IP-1,false,-0.1,5,01:23:23.846 PM 27-Jan-2023
B-ID-79,B-ID-82,0,IP-1,false,-0.1,5,01:23:23.849 PM 27-Jan-2023
B-ID-79,B-ID-83,0,IP-1,false,-0.1,5,01:23:23.851 PM 27-Jan-2023
B-ID-79,B-ID-84,0,IP-1,false,-0.1,5,01:23:23.853 PM 27-Jan-2023
B-ID-80,B-ID-75,0,IP-1,false,0.1,5,01:23:23.857 PM 27-Jan-2023
B-ID-80,B-ID-76,0,IP-1,false,-0.1,5,01:23:23.861 PM 27-Jan-2023
B-ID-80,B-ID-77,0,IP-1,false,-0.1,5,01:23:23.864 PM 27-Jan-2023
B-ID-80,B-ID-79,0,IP-1,false,-0.1,5,01:23:23.867 PM 27-Jan-2023
B-ID-80,B-ID-82,0,IP-1,false,-0.1,5,01:23:23.870 PM 27-Jan-2023
B-ID-80,B-ID-84,0,IP-1,false,0.1,5,01:23:23.872 PM 27-Jan-2023
B-ID-80,B-ID-85,0,IP-1,false,0.1,5,01:23:23.873 PM 27-Jan-2023
B-ID-81,B-ID-76,0,IP-1,false,0.1,5,01:23:23.879 PM 27-Jan-2023
B-ID-81,B-ID-77,0,IP-1,false,-0.1,5,01:23:23.883 PM 27-Jan-2023
B-ID-81,B-ID-79,0,IP-1,false,0.1,5,01:23:23.886 PM 27-Jan-2023
B-ID-81,B-ID-80,0,IP-1,false,-0.1,5,01:23:23.889 PM 27-Jan-2023
B-ID-81,B-ID-82,0,IP-1,false,0.1,5,01:23:23.891 PM 27-Jan-2023
B-ID-81,B-ID-83,0,IP-1,false,-0.1,5,01:23:23.893 PM 27-Jan-2023
B-ID-81,B-ID-84,0,IP-1,false,0.1,5,01:23:23.895 PM 27-Jan-2023
B-ID-81,B-ID-85,0,IP-1,false,-0.1,5,01:23:23.897 PM 27-Jan-2023
B-ID-81,B-ID-86,0,IP-1,false,0.1,5,01:23:23.899 PM 27-Jan-2023
B-ID-81,B-ID-304,0,IP-1,false,-0.1,5,01:23:23.901 PM 27-Jan-2023
B-ID-82,B-ID-77,0,IP-1,false,0.1,5,01:23:23.913 PM 27-Jan-2023
B-ID-82,B-ID-78,0,IP-1,false,0.1,5,01:23:23.917 PM 27-Jan-2023
B-ID-82,B-ID-79,0,IP-1,false,0.1,5,01:23:23.919 PM 27-Jan-2023
B-ID-82,B-ID-80,0,IP-1,false,0.1,5,01:23:23.922 PM 27-Jan-2023
B-ID-82,B-ID-81,0,IP-1,false,0.1,5,01:23:23.924 PM 27-Jan-2023
B-ID-82,B-ID-83,0,IP-1,false,0.1,5,01:23:23.927 PM 27-Jan-2023
B-ID-82,B-ID-85,0,IP-1,false,-0.1,5,01:23:23.929 PM 27-Jan-2023
B-ID-82,B-ID-86,0,IP-1,false,0.1,5,01:23:23.932 PM 27-Jan-2023
B-ID-82,B-ID-87,0,IP-1,false,0.1,5,01:23:23.934 PM 27-Jan-2023
B-ID-83,B-ID-78,0,IP-1,false,-0.1,5,01:23:23.939 PM 27-Jan-2023
B-ID-83,B-ID-80,0,IP-1,false,0.1,5,01:23:23.942 PM 27-Jan-2023
B-ID-83,B-ID-81,0,IP-1,false,0.1,5,01:23:23.944 PM 27-Jan-2023
B-ID-83,B-ID-82,0,IP-1,false,0.1,5,01:23:23.948 PM 27-Jan-2023
B-ID-83,B-ID-84,0,IP-1,false,0.1,5,01:23:23.950 PM 27-Jan-2023
B-ID-83,B-ID-85,0,IP-1,false,0.1,5,01:23:23.952 PM 27-Jan-2023
B-ID-83,B-ID-86,0,IP-1,false,0.1,5,01:23:23.954 PM 27-Jan-2023
B-ID-83,B-ID-87,0,IP-1,false,0.1,5,01:23:23.956 PM 27-Jan-2023
B-ID-83,B-ID-88,0,IP-1,false,-0.1,5,01:23:23.958 PM 27-Jan-2023
B-ID-84,B-ID-79,0,IP-4,false,0.1,5,01:23:23.963 PM 27-Jan-2023
B-ID-84,B-ID-80,0,IP-4,false,0.1,5,01:23:23.966 PM 27-Jan-2023
B-ID-84,B-ID-83,0,IP-4,false,-0.1,5,01:23:23.969 PM 27-Jan-2023
B-ID-84,B-ID-85,0,IP-4,false,-0.1,5,01:23:23.971 PM 27-Jan-2023
B-ID-84,B-ID-86,0,IP-4,false,0.1,5,01:23:23.973 PM 27-Jan-2023
B-ID-84,B-ID-87,0,IP-4,false,0.1,5,01:23:23.975 PM 27-Jan-2023
B-ID-84,B-ID-88,0,IP-4,false,-0.1,5,01:23:23.977 PM 27-Jan-2023
B-ID-84,B-ID-89,0,IP-4,false,-0.1,5,01:23:23.979 PM 27-Jan-2023
B-ID-85,B-ID-80,0,IP-4,false,0.1,5,01:23:23.985 PM 27-Jan-2023
B-ID-85,B-ID-81,0,IP-4,false,0.1,5,01:23:23.988 PM 27-Jan-2023
B-ID-85,B-ID-82,0,IP-4,false,-0.1,5,01:23:23.990 PM 27-Jan-2023
B-ID-85,B-ID-84,0,IP-4,false,0.1,5,01:23:23.993 PM 27-Jan-2023
B-ID-85,B-ID-86,0,IP-4,false,-0.1,5,01:23:23.995 PM 27-Jan-2023
B-ID-85,B-ID-87,0,IP-4,false,0.1,5,01:23:23.997 PM 27-Jan-2023
B-ID-85,B-ID-88,0,IP-4,false,-0.1,5,01:23:24.000 PM 27-Jan-2023
B-ID-85,B-ID-89,0,IP-4,false,0.1,5,01:23:24.001 PM 27-Jan-2023
B-ID-85,B-ID-90,0,IP-4,false,-0.1,5,01:23:24.003 PM 27-Jan-2023
B-ID-86,B-ID-81,0,IP-4,false,-0.1,5,01:23:24.009 PM 27-Jan-2023
B-ID-86,B-ID-82,0,IP-4,false,-0.1,5,01:23:24.012 PM 27-Jan-2023
B-ID-86,B-ID-83,0,IP-4,false,0.1,5,01:23:24.016 PM 27-Jan-2023
B-ID-86,B-ID-84,0,IP-4,false,-0.1,5,01:23:24.018 PM 27-Jan-2023
B-ID-86,B-ID-85,0,IP-4,false,0.1,5,01:23:24.020 PM 27-Jan-2023
B-ID-86,B-ID-87,0,IP-4,false,0.1,5,01:23:24.022 PM 27-Jan-2023
B-ID-86,B-ID-88,0,IP-4,false,-0.1,5,01:23:24.024 PM 27-Jan-2023
B-ID-86,B-ID-89,0,IP-4,false,0.1,5,01:23:24.026 PM 27-Jan-2023
B-ID-86,B-ID-90,0,IP-4,false,0.1,5,01:23:24.027 PM 27-Jan-2023
B-ID-87,B-ID-82,0,IP-4,false,0.1,5,01:23:24.033 PM 27-Jan-2023
B-ID-87,B-ID-83,0,IP-4,false,-0.1,5,01:23:24.037 PM 27-Jan-2023
B-ID-87,B-ID-84,0,IP-4,false,-0.1,5,01:23:24.039 PM 27-Jan-2023
B-ID-87,B-ID-85,0,IP-4,false,0.1,5,01:23:24.042 PM 27-Jan-2023
B-ID-87,B-ID-86,0,IP-4,false,-0.1,5,01:23:24.044 PM 27-Jan-2023
B-ID-87,B-ID-88,0,IP-4,false,0.1,5,01:23:24.046 PM 27-Jan-2023
B-ID-87,B-ID-89,0,IP-4,false,0.1,5,01:23:24.048 PM 27-Jan-2023
B-ID-87,B-ID-91,0,IP-4,false,-0.1,5,01:23:24.050 PM 27-Jan-2023
B-ID-87,B-ID-483,0,IP-4,false,-0.1,5,01:23:24.053 PM 27-Jan-2023
B-ID-88,B-ID-83,0,IP-4,false,0.1,5,01:23:24.058 PM 27-Jan-2023
B-ID-88,B-ID-84,0,IP-4,false,-0.1,5,01:23:24.061 PM 27-Jan-2023
B-ID-88,B-ID-85,0,IP-4,false,0.1,5,01:23:24.064 PM 27-Jan-2023
B-ID-88,B-ID-86,0,IP-4,false,-0.1,5,01:23:24.067 PM 27-Jan-2023
B-ID-88,B-ID-87,0,IP-4,false,-0.1,5,01:23:24.069 PM 27-Jan-2023
B-ID-88,B-ID-89,0,IP-4,false,-0.1,5,01:23:24.071 PM 27-Jan-2023
B-ID-88,B-ID-90,0,IP-4,false,-0.1,5,01:23:24.073 PM 27-Jan-2023
B-ID-88,B-ID-91,0,IP-4,false,-0.1,5,01:23:24.074 PM 27-Jan-2023
B-ID-88,B-ID-92,0,IP-4,false,0.1,5,01:23:24.076 PM 27-Jan-2023
B-ID-88,B-ID-93,0,IP-4,false,0.1,5,01:23:24.078 PM 27-Jan-2023
B-ID-89,B-ID-84,0,IP-4,false,-0.1,5,01:23:24.084 PM 27-Jan-2023
B-ID-89,B-ID-85,0,IP-4,false,0.1,5,01:23:24.087 PM 27-Jan-2023
B-ID-89,B-ID-86,0,IP-4,false,0.1,5,01:23:24.090 PM 27-Jan-2023
B-ID-89,B-ID-87,0,IP-4,false,0.1,5,01:23:24.092 PM 27-Jan-2023
B-ID-89,B-ID-88,0,IP-4,false,0.1,5,01:23:24.094 PM 27-Jan-2023
B-ID-89,B-ID-90,0,IP-4,false,0.1,5,01:23:24.096 PM 27-Jan-2023
B-ID-89,B-ID-91,0,IP-4,false,0.1,5,01:23:24.098 PM 27-Jan-2023
B-ID-89,B-ID-92,0,IP-4,false,0.1,5,01:23:24.100 PM 27-Jan-2023
B-ID-89,B-ID-107,0,IP-4,false,-0.1,5,01:23:24.102 PM 27-Jan-2023
B-ID-89,B-ID-135,0,IP-4,false,-0.1,5,01:23:24.104 PM 27-Jan-2023
B-ID-89,B-ID-500,0,IP-4,false,0.1,5,01:23:24.106 PM 27-Jan-2023
B-ID-90,B-ID-85,0,IP-4,false,0.1,5,01:23:24.111 PM 27-Jan-2023
B-ID-90,B-ID-86,0,IP-4,false,-0.1,5,01:23:24.114 PM 27-Jan-2023
B-ID-90,B-ID-87,0,IP-4,false,-0.1,5,01:23:24.117 PM 27-Jan-2023
B-ID-90,B-ID-88,0,IP-4,false,0.1,5,01:23:24.120 PM 27-Jan-2023
B-ID-90,B-ID-89,0,IP-4,false,0.1,5,01:23:24.123 PM 27-Jan-2023
